路線名,方面,列車番号,列車名,始発駅,始発時刻,運転日,駅名,発着,時刻
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,新山口,レ,レ
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,厚狭,レ,レ
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,新下関,レ,レ
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,小倉,着,1136
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,小倉,発,1137
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,博多,着,1152
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,博多,発,1154
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,熊本,発,1233
東海道・山陽新幹線,下り,7789A,さくら789,新大阪,911,3/20|3/27|3/28|5/3|5/16,鹿児島中央,着,1320
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,東京,発,648
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,品川,発,655
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新横浜,発,706
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,小田原,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,熱海,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,三島,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新富士,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,静岡,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,静岡,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,掛川,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,浜松,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,豊橋,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,三河安城,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,名古屋,着,825
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,名古屋,発,827
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,米原,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,米原,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,京都,着,901
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,京都,発,902
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新大阪,着,915
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新大阪,発,917
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新神戸,発,930
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,姫路,発,946
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,相生,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,岡山,着,1005
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,岡山,発,1006
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,福山,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,三原,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,広島,着,1042
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,広島,発,1043
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新山口,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,小倉,着,1129
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,小倉,発,1130
東海道・山陽新幹線,下り,7A,のぞみ7,東京,648,毎日,博多,着,1145
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,東京,発,651
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,品川,発,658
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,新横浜,発,709
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,小田原,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,熱海,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,三島,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,新富士,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,静岡,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,静岡,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,掛川,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,浜松,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,豊橋,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,三河安城,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,名古屋,着,828
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,名古屋,発,829
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,米原,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,米原,レ,レ
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,京都,着,903
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,京都,発,905
東海道・山陽新幹線,下り,9311A,のぞみ311,東京,651,3/20|3/25-3/28|5/2|5/3,新大阪,着,918
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新大阪,発,920
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新神戸,発,933
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,姫路,発,950
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,相生,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,岡山,着,1010
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,岡山,発,1011
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,福山,発,1027
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,三原,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,広島,着,1051
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,広島,発,1053
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新山口,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,新下関,発,1134
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,小倉,着,1142
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,小倉,発,1143
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,博多,着,1159
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,博多,発,1201
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,熊本,発,1239
東海道・山陽新幹線,下り,749A,さくら749,新大阪,920,毎日,鹿児島中央,着,1337
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,東京,発,657
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,品川,発,704
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,新横浜,発,715
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,小田原,発,735
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,熱海,発,743
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,三島,発,754
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,新富士,発,807
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,静岡,着,818
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,静岡,発,821
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,掛川,発,838
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,浜松,発,852
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,豊橋,発,909
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,三河安城,発,927
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,名古屋,着,937
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,名古屋,発,943
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,岐阜羽島,発,958
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,米原,着,1010
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,米原,発,1016
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,京都,着,1034
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,京都,発,1036
東海道・山陽新幹線,下り,803A,こだま803,東京,657,毎日,新大阪,着,1051
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,東京,発,700
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,品川,発,707
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,新横浜,発,718
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,小田原,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,熱海,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,三島,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,新富士,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,静岡,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,静岡,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,掛川,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,浜松,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,豊橋,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,三河安城,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,名古屋,着,838
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,名古屋,発,839
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,米原,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,米原,レ,レ
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,京都,着,912
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,京都,発,914
東海道・山陽新幹線,下り,233A,のぞみ233,東京,700,毎日|!3/14|!3/15|!3/17|!3/19-3/29|!3/31|!4/3|!4/11|!4/14|!4/18|!4/23|!4/25|!5/1-5/6|!5/9|!5/15|!5/16|!5/22-5/23|!5/27-5/28|!5/30|!6/3-6/6|!6/12-6/13|!6/20|!6/26,新大阪,着,927
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,東京,発,700
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,品川,発,707
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新横浜,発,718
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,小田原,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,熱海,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,三島,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新富士,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,静岡,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,静岡,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,掛川,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,浜松,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,豊橋,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,三河安城,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,名古屋,着,838
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,名古屋,発,839
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,米原,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,米原,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,京都,着,912
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,京都,発,914
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新大阪,着,927
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新大阪,発,929
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新神戸,発,942
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,西明石,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,姫路,発,958
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,相生,レ,レ
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,岡山,着,1018
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,岡山,発,1019
東海道・山陽新幹線,下り,6117A,のぞみ117,東京,700,3/14|3/15|3/17|3/19-3/29|3/31|4/3|4/11|4/14|4/18|4/23|4/25|5/1-5/6|5/9|5/15|5/16|5/22-5/23|5/27-5/28|5/30|6/3-6/6|6/12-6/13|6/20|6/26,新倉敷,レ,レ
